t,along_track_mm,cross_track_mm,speed_mps
1.097000,-3.3571,-1.3852,0.0041
1.098000,-3.3527,-1.3861,0.0041
1.099000,-3.3488,-1.3856,0.0041
1.100000,-3.3459,-1.3827,0.0041
1.101000,-3.3428,-1.3802,0.0041
1.102000,-3.3389,-1.3797,0.0041
1.103000,-3.3344,-1.3806,0.0041
1.104000,-3.3303,-1.3804,0.0041
1.105000,-3.3263,-1.3800,0.0042
1.106000,-3.3221,-1.3803,0.0042
1.107000,-3.3182,-1.3795,0.0042
1.108000,-3.3142,-1.3790,0.0042
1.109000,-3.3104,-1.3781,0.0042
1.110000,-3.3060,-1.3785,0.0042
1.111000,-3.3014,-1.3794,0.0042
1.112000,-3.2966,-1.3807,0.0042
1.113000,-3.2924,-1.3806,0.0043
1.114000,-3.2871,-1.3831,0.0043
1.115000,-3.2825,-1.3840,0.0043
1.116000,-3.2780,-1.3844,0.0043
1.117000,-3.2742,-1.3834,0.0043
1.118000,-3.2711,-1.3805,0.0043
1.119000,-3.2668,-1.3805,0.0043
1.120000,-3.2627,-1.3800,0.0043
1.121000,-3.2595,-1.3773,0.0043
1.122000,-3.2575,-1.3718,0.0043
1.123000,-3.2553,-1.3667,0.0043
1.124000,-3.2523,-1.3634,0.0044
1.125000,-3.2497,-1.3594,0.0044
1.126000,-3.2466,-1.3562,0.0044
1.127000,-3.2443,-1.3512,0.0044
1.127000,-3.5484,1.2402,0.0036
1.128000,-3.5438,1.2431,0.0036
1.129000,-3.5393,1.2457,0.0036
1.130000,-3.5351,1.2472,0.0036
1.131000,-3.5314,1.2473,0.0036
1.132000,-3.5282,1.2462,0.0036
1.133000,-3.5252,1.2443,0.0037
1.134000,-3.5219,1.2431,0.0037
1.135000,-3.5176,1.2451,0.0037
1.136000,-3.5138,1.2454,0.0037
1.137000,-3.5108,1.2436,0.0037
1.138000,-3.5080,1.2410,0.0037
1.139000,-3.5051,1.2386,0.0037
1.140000,-3.5018,1.2374,0.0037
1.141000,-3.4985,1.2362,0.0037
1.142000,-3.4954,1.2346,0.0037
1.143000,-3.4923,1.2328,0.0037
1.144000,-3.4879,1.2346,0.0037
1.145000,-3.4839,1.2354,0.0038
1.146000,-3.4794,1.2374,0.0038
1.147000,-3.4742,1.2413,0.0038
1.148000,-3.4694,1.2444,0.0038
1.149000,-3.4648,1.2467,0.0038
1.150000,-3.4605,1.2478,0.0038
1.151000,-3.4558,1.2504,0.0038
1.151000,-3.5729,1.3552,0.0034
1.152000,-3.5691,1.3562,0.0034
1.153000,-3.5653,1.3572,0.0035
1.154000,-3.5617,1.3574,0.0035
1.155000,-3.5579,1.3584,0.0035
1.156000,-3.5541,1.3593,0.0035
1.157000,-3.5501,1.3606,0.0035
1.158000,-3.5468,1.3600,0.0035
1.159000,-3.5431,1.3605,0.0035
1.160000,-3.5390,1.3620,0.0035
1.161000,-3.5363,1.3598,0.0035
1.162000,-3.5331,1.3591,0.0035
1.163000,-3.5300,1.3577,0.0036
1.164000,-3.5286,1.3522,0.0036
1.165000,-3.5259,1.3500,0.0036
1.166000,-3.5221,1.3505,0.0036
1.167000,-3.5186,1.3503,0.0036
1.168000,-3.5155,1.3491,0.0036
1.169000,-3.5127,1.3471,0.0036
1.170000,-3.5104,1.3435,0.0036
1.170000,-3.4678,0.5490,0.0042
1.171000,-3.4641,0.5461,0.0042
1.172000,-3.4600,0.5452,0.0042
1.173000,-3.4560,0.5442,0.0042
1.174000,-3.4522,0.5414,0.0042
1.175000,-3.4480,0.5413,0.0042
1.176000,-3.4436,0.5422,0.0043
1.177000,-3.4387,0.5458,0.0043
1.178000,-3.4345,0.5456,0.0043
1.179000,-3.4301,0.5459,0.0043
1.180000,-3.4258,0.5462,0.0043
1.181000,-3.4212,0.5481,0.0043
1.182000,-3.4167,0.5491,0.0043
1.183000,-3.4121,0.5506,0.0043
1.183000,-3.2638,1.5767,0.0041
1.184000,-3.2587,1.5787,0.0041
1.185000,-3.2544,1.5790,0.0041
1.186000,-3.2496,1.5804,0.0041
1.187000,-3.2448,1.5817,0.0042
1.188000,-3.2408,1.5814,0.0042
1.189000,-3.2375,1.5796,0.0042
1.190000,-3.2348,1.5766,0.0042
1.191000,-3.2323,1.5731,0.0042
1.192000,-3.2296,1.5699,0.0042
1.193000,-3.2261,1.5685,0.0042
1.194000,-3.2219,1.5684,0.0042
1.195000,-3.2179,1.5680,0.0042
1.196000,-3.2137,1.5678,0.0042
1.197000,-3.2097,1.5673,0.0043
1.198000,-3.2055,1.5672,0.0043
1.199000,-3.2014,1.5668,0.0043
1.200000,-3.1977,1.5658,0.0043
1.201000,-3.1939,1.5647,0.0043
1.202000,-3.1897,1.5645,0.0043
1.203000,-3.1850,1.5653,0.0043
1.204000,-3.1801,1.5665,0.0043
1.205000,-3.1745,1.5690,0.0043
1.206000,-3.1704,1.5685,0.0043
1.207000,-3.1652,1.5703,0.0044
1.208000,-3.1604,1.5712,0.0044
1.209000,-3.1548,1.5735,0.0044
1.210000,-3.1501,1.5742,0.0044
1.211000,-3.1440,1.5777,0.0044
1.212000,-3.1385,1.5799,0.0044
1.213000,-3.1336,1.5809,0.0044
1.214000,-3.1279,1.5833,0.0044
1.215000,-3.1212,1.5879,0.0044
1.216000,-3.1159,1.5897,0.0044
1.217000,-3.1122,1.5882,0.0044
1.218000,-3.1090,1.5858,0.0044
1.219000,-3.1067,1.5816,0.0044
1.220000,-3.1044,1.5774,0.0045
1.221000,-3.1025,1.5724,0.0045
1.222000,-3.1003,1.5679,0.0045
1.223000,-3.0980,1.5636,0.0045
1.224000,-3.0956,1.5594,0.0045
1.225000,-3.0918,1.5581,0.0045
1.226000,-3.0882,1.5563,0.0045
1.227000,-3.0858,1.5522,0.0045
1.227000,-3.6320,-0.1678,0.0037
1.228000,-3.6281,-0.1705,0.0037
1.229000,-3.6242,-0.1748,0.0037
1.230000,-3.6202,-0.1801,0.0037
1.231000,-3.6162,-0.1865,0.0037
1.232000,-3.6121,-0.1928,0.0037
1.233000,-3.6081,-0.1980,0.0038
1.234000,-3.6039,-0.2061,0.0038
1.235000,-3.5997,-0.2137,0.0038
1.236000,-3.5954,-0.2219,0.0038
1.237000,-3.5911,-0.2302,0.0038
1.238000,-3.5870,-0.2337,0.0038
1.239000,-3.5830,-0.2370,0.0038
1.240000,-3.5789,-0.2400,0.0038
1.241000,-3.5750,-0.2410,0.0039
1.241000,-3.7824,-0.7064,0.0032
1.242000,-3.7798,-0.7031,0.0032
1.243000,-3.7773,-0.6997,0.0032
1.244000,-3.7746,-0.6969,0.0032
1.245000,-3.7724,-0.6912,0.0032
1.246000,-3.7706,-0.6836,0.0032
1.247000,-3.7689,-0.6755,0.0032
1.248000,-3.7675,-0.6651,0.0032
1.249000,-3.7658,-0.6564,0.0032
1.250000,-3.7638,-0.6489,0.0033
1.251000,-3.7617,-0.6425,0.0033
1.252000,-3.7593,-0.6373,0.0033
1.253000,-3.7566,-0.6334,0.0033
1.254000,-3.7539,-0.6299,0.0033
1.255000,-3.7506,-0.6302,0.0033
1.256000,-3.7470,-0.6318,0.0033
1.257000,-3.7436,-0.6318,0.0033
1.258000,-3.7406,-0.6298,0.0033
1.259000,-3.7375,-0.6285,0.0034
1.260000,-3.7342,-0.6281,0.0034
1.260000,-3.2468,0.3648,0.0048
1.261000,-3.2421,0.3638,0.0048
1.262000,-3.2376,0.3618,0.0048
1.263000,-3.2329,0.3606,0.0048
1.264000,-3.2281,0.3603,0.0048
1.265000,-3.2232,0.3612,0.0048
1.266000,-3.2180,0.3641,0.0048
1.267000,-3.2129,0.3666,0.0048
1.268000,-3.2077,0.3697,0.0049
1.269000,-3.2027,0.3707,0.0049
1.270000,-3.1977,0.3719,0.0049
1.271000,-3.1928,0.3721,0.0049
1.272000,-3.1879,0.3729,0.0049
1.273000,-3.1832,0.3709,0.0049
1.274000,-3.1784,0.3704,0.0049
1.275000,-3.1736,0.3696,0.0049
1.276000,-3.1686,0.3705,0.0049
1.277000,-3.1634,0.3726,0.0049
1.278000,-3.1583,0.3741,0.0049
1.279000,-3.1529,0.3781,0.0049
1.280000,-3.1476,0.3817,0.0049
1.281000,-3.1424,0.3837,0.0050
1.282000,-3.1371,0.3863,0.0050
1.283000,-3.1316,0.3903,0.0050
1.284000,-3.1263,0.3931,0.0050
1.285000,-3.1209,0.3960,0.0050
1.286000,-3.1156,0.3984,0.0050
1.287000,-3.1103,0.4010,0.0050
1.288000,-3.1049,0.4034,0.0050
1.289000,-3.0995,0.4067,0.0050
1.290000,-3.0941,0.4091,0.0050
1.291000,-3.0889,0.4104,0.0051
1.292000,-3.0837,0.4117,0.0051
1.293000,-3.0785,0.4123,0.0051
1.294000,-3.0734,0.4127,0.0051
1.295000,-3.0683,0.4125,0.0051
1.296000,-3.0633,0.4117,0.0051
1.297000,-3.0581,0.4121,0.0051
1.298000,-3.0528,0.4134,0.0051
1.299000,-3.0476,0.4145,0.0051
1.300000,-3.0423,0.4151,0.0051
1.301000,-3.0369,0.4173,0.0052
1.301000,-3.3166,-0.8432,0.0042
1.302000,-3.3138,-0.8375,0.0042
1.303000,-3.3109,-0.8322,0.0043
1.304000,-3.3072,-0.8296,0.0043
1.305000,-3.3036,-0.8274,0.0043
1.306000,-3.2991,-0.8281,0.0043
1.307000,-3.2950,-0.8275,0.0043
1.308000,-3.2908,-0.8272,0.0043
1.309000,-3.2869,-0.8256,0.0043
1.310000,-3.2826,-0.8253,0.0043
1.310000,-3.3279,-0.8151,0.0042
1.311000,-3.3243,-0.8127,0.0042
1.312000,-3.3211,-0.8083,0.0042
1.313000,-3.3181,-0.8033,0.0042
1.314000,-3.3152,-0.7978,0.0042
1.315000,-3.3124,-0.7918,0.0042
1.316000,-3.3094,-0.7864,0.0043
1.317000,-3.3065,-0.7806,0.0043
1.318000,-3.3036,-0.7749,0.0043
1.319000,-3.3007,-0.7690,0.0043
1.320000,-3.2973,-0.7651,0.0043
1.321000,-3.2935,-0.7632,0.0043
1.322000,-3.2898,-0.7602,0.0043
1.323000,-3.2862,-0.7572,0.0043
1.324000,-3.2823,-0.7556,0.0043
1.325000,-3.2782,-0.7542,0.0043
1.326000,-3.2742,-0.7529,0.0044
1.327000,-3.2697,-0.7533,0.0044
1.328000,-3.2650,-0.7548,0.0044
1.329000,-3.2604,-0.7558,0.0044
1.330000,-3.2556,-0.7574,0.0044
1.331000,-3.2510,-0.7584,0.0044
1.332000,-3.2463,-0.7597,0.0044
1.333000,-3.2410,-0.7632,0.0044
1.334000,-3.2361,-0.7652,0.0044
1.335000,-3.2314,-0.7663,0.0044
1.336000,-3.2262,-0.7694,0.0045
1.337000,-3.2215,-0.7706,0.0045
1.338000,-3.2168,-0.7714,0.0045
1.339000,-3.2131,-0.7683,0.0045
1.340000,-3.2090,-0.7663,0.0045
1.341000,-3.2050,-0.7643,0.0045
1.342000,-3.2011,-0.7619,0.0045
1.343000,-3.1975,-0.7580,0.0045
1.344000,-3.1935,-0.7556,0.0045
1.345000,-3.1889,-0.7560,0.0046
1.346000,-3.1845,-0.7555,0.0046
1.347000,-3.1800,-0.7550,0.0046
1.348000,-3.1755,-0.7549,0.0046
1.349000,-3.1705,-0.7562,0.0046
1.350000,-3.1656,-0.7578,0.0046
1.351000,-3.1611,-0.7571,0.0046
1.352000,-3.1569,-0.7555,0.0046
1.353000,-3.1528,-0.7534,0.0046
1.354000,-3.1490,-0.7499,0.0046
1.355000,-3.1448,-0.7483,0.0046
1.356000,-3.1406,-0.7463,0.0046
1.357000,-3.1363,-0.7450,0.0046
1.358000,-3.1323,-0.7421,0.0047
1.359000,-3.1282,-0.7396,0.0047
1.360000,-3.1242,-0.7370,0.0047
1.361000,-3.1197,-0.7362,0.0047
1.362000,-3.1156,-0.7339,0.0047
1.362000,-3.2821,-0.6014,0.0043
1.363000,-3.2780,-0.5998,0.0044
1.364000,-3.2741,-0.5971,0.0044
1.365000,-3.2705,-0.5932,0.0044
1.366000,-3.2667,-0.5899,0.0044
1.367000,-3.2624,-0.5893,0.0044
1.368000,-3.2580,-0.5898,0.0044
1.369000,-3.2537,-0.5892,0.0044
1.370000,-3.2493,-0.5889,0.0044
1.371000,-3.2448,-0.5894,0.0044
1.372000,-3.2402,-0.5907,0.0044
1.373000,-3.2353,-0.5931,0.0044
1.374000,-3.2308,-0.5937,0.0044
1.375000,-3.2263,-0.5938,0.0044
1.376000,-3.2218,-0.5942,0.0045
1.377000,-3.2174,-0.5939,0.0045
1.378000,-3.2130,-0.5934,0.0045
1.379000,-3.2088,-0.5915,0.0045
1.380000,-3.2048,-0.5892,0.0045
1.381000,-3.2010,-0.5853,0.0045
1.382000,-3.1971,-0.5816,0.0045
1.383000,-3.1932,-0.5784,0.0045
1.384000,-3.1888,-0.5776,0.0045
1.385000,-3.1841,-0.5784,0.0045
1.386000,-3.1795,-0.5788,0.0046
1.387000,-3.1752,-0.5773,0.0046
1.388000,-3.1709,-0.5760,0.0046
1.389000,-3.1667,-0.5739,0.0046
1.390000,-3.1625,-0.5718,0.0046
1.391000,-3.1584,-0.5692,0.0046
1.392000,-3.1541,-0.5673,0.0046
1.393000,-3.1496,-0.5669,0.0046
1.394000,-3.1452,-0.5658,0.0046
1.395000,-3.1407,-0.5648,0.0046
1.396000,-3.1361,-0.5649,0.0046
1.397000,-3.1316,-0.5639,0.0046
1.398000,-3.1272,-0.5627,0.0046
1.399000,-3.1227,-0.5617,0.0047
1.400000,-3.1182,-0.5610,0.0047
1.401000,-3.1136,-0.5604,0.0047
1.402000,-3.1091,-0.5595,0.0047
1.403000,-3.1044,-0.5595,0.0047
1.404000,-3.0999,-0.5585,0.0047
1.405000,-3.0955,-0.5568,0.0047
1.406000,-3.0910,-0.5555,0.0047
1.407000,-3.0866,-0.5537,0.0047
1.408000,-3.0820,-0.5532,0.0047
1.409000,-3.0775,-0.5515,0.0048
1.410000,-3.0730,-0.5503,0.0048
1.411000,-3.0682,-0.5499,0.0048
1.412000,-3.0633,-0.5506,0.0048
1.413000,-3.0583,-0.5520,0.0048
1.414000,-3.0535,-0.5520,0.0048
1.415000,-3.0487,-0.5520,0.0048
1.416000,-3.0437,-0.5526,0.0048
1.417000,-3.0388,-0.5534,0.0048
1.418000,-3.0335,-0.5557,0.0048
1.419000,-3.0280,-0.5591,0.0048
1.420000,-3.0228,-0.5614,0.0048
1.421000,-3.0180,-0.5612,0.0049
1.422000,-3.0128,-0.5627,0.0049
1.423000,-3.0080,-0.5626,0.0049
1.424000,-3.0030,-0.5632,0.0049
1.425000,-2.9978,-0.5647,0.0049
1.426000,-2.9932,-0.5635,0.0049
1.427000,-2.9883,-0.5632,0.0049
1.428000,-2.9838,-0.5615,0.0049
1.429000,-2.9791,-0.5600,0.0049
1.430000,-2.9747,-0.5573,0.0049
1.431000,-2.9703,-0.5549,0.0049
1.432000,-2.9659,-0.5517,0.0049
1.433000,-2.9616,-0.5484,0.0049
1.434000,-2.9573,-0.5449,0.0049
1.435000,-2.9528,-0.5424,0.0050
1.436000,-2.9481,-0.5411,0.0050
1.436000,-3.0072,-0.1857,0.0049
1.436000,-3.3296,0.1675,0.0041
1.437000,-3.3254,0.1700,0.0041
1.438000,-3.3212,0.1729,0.0041
1.439000,-3.3169,0.1758,0.0041
1.440000,-3.3128,0.1765,0.0041
1.441000,-3.3087,0.1764,0.0041
1.442000,-3.3046,0.1759,0.0041
1.443000,-3.3005,0.1756,0.0041
1.444000,-3.2964,0.1757,0.0041
1.445000,-3.2924,0.1732,0.0041
1.446000,-3.2882,0.1730,0.0041
1.447000,-3.2841,0.1720,0.0042
1.448000,-3.2801,0.1703,0.0042
1.449000,-3.2759,0.1696,0.0042
1.450000,-3.2718,0.1697,0.0042
1.451000,-3.2676,0.1689,0.0042
1.452000,-3.2634,0.1687,0.0042
1.453000,-3.2593,0.1665,0.0042
1.454000,-3.2553,0.1631,0.0042
1.455000,-3.2513,0.1592,0.0042
1.456000,-3.2473,0.1545,0.0042
1.457000,-3.2432,0.1516,0.0042
1.458000,-3.2391,0.1494,0.0042
1.459000,-3.2349,0.1481,0.0043
1.460000,-3.2307,0.1469,0.0043
1.461000,-3.2264,0.1478,0.0043
1.462000,-3.2220,0.1490,0.0043
1.463000,-3.2177,0.1493,0.0043
1.464000,-3.2134,0.1490,0.0043
1.465000,-3.2091,0.1495,0.0043
1.466000,-3.2047,0.1523,0.0043
1.467000,-3.2003,0.1535,0.0043
1.468000,-3.1959,0.1544,0.0043
1.469000,-3.1916,0.1553,0.0043
1.470000,-3.1872,0.1562,0.0043
1.471000,-3.1828,0.1564,0.0043
1.472000,-3.1785,0.1556,0.0044
1.473000,-3.1742,0.1555,0.0044
1.474000,-3.1697,0.1562,0.0044
1.475000,-3.1653,0.1567,0.0044
1.475000,-3.6448,-0.3970,0.0032
1.476000,-3.6417,-0.3960,0.0033
1.477000,-3.6384,-0.3959,0.0033
1.478000,-3.6353,-0.3951,0.0033
1.479000,-3.6320,-0.3948,0.0033
1.480000,-3.6290,-0.3926,0.0033
1.481000,-3.6257,-0.3925,0.0033
1.482000,-3.6221,-0.3951,0.0033
1.483000,-3.6185,-0.3971,0.0033
1.484000,-3.6148,-0.4006,0.0033
1.485000,-3.6108,-0.4060,0.0034
1.486000,-3.6069,-0.4109,0.0034
1.487000,-3.6030,-0.4151,0.0034
1.488000,-3.5990,-0.4208,0.0034
1.489000,-3.5948,-0.4279,0.0034
1.490000,-3.5907,-0.4331,0.0034
1.491000,-3.5864,-0.4404,0.0034
1.492000,-3.5822,-0.4470,0.0034
1.493000,-3.5783,-0.4506,0.0035
1.494000,-3.5742,-0.4555,0.0035
1.494000,-4.1883,-0.6037,0.0020
1.495000,-4.1850,-0.6121,0.0020
1.496000,-4.1828,-0.6135,0.0020
1.497000,-4.1813,-0.6097,0.0020
1.498000,-4.1789,-0.6122,0.0021
1.499000,-4.1767,-0.6136,0.0021
1.500000,-4.1738,-0.6189,0.0021
1.501000,-4.1714,-0.6209,0.0021
1.502000,-4.1690,-0.6234,0.0021
1.503000,-4.1668,-0.6244,0.0021
1.504000,-4.1646,-0.6251,0.0021
1.505000,-4.1625,-0.6249,0.0021
1.506000,-4.1610,-0.6208,0.0021
1.507000,-4.1589,-0.6212,0.0021
1.508000,-4.1561,-0.6258,0.0021
1.509000,-4.1541,-0.6255,0.0021
1.510000,-4.1517,-0.6273,0.0021
1.511000,-4.1495,-0.6275,0.0021
1.512000,-4.1463,-0.6348,0.0021
1.513000,-4.1432,-0.6413,0.0021
1.514000,-4.1399,-0.6487,0.0021
1.515000,-4.1366,-0.6562,0.0021
1.516000,-4.1338,-0.6598,0.0022
1.517000,-4.1308,-0.6654,0.0022
1.518000,-4.1278,-0.6702,0.0022
1.519000,-4.1258,-0.6698,0.0022
1.520000,-4.1243,-0.6656,0.0022
1.521000,-4.1234,-0.6575,0.0022
1.522000,-4.1226,-0.6488,0.0022
1.523000,-4.1214,-0.6425,0.0022
1.524000,-4.1199,-0.6382,0.0022
1.525000,-4.1185,-0.6329,0.0022
1.526000,-4.1176,-0.6244,0.0022
1.527000,-4.1164,-0.6176,0.0022
1.528000,-4.1151,-0.6120,0.0022
1.529000,-4.1138,-0.6051,0.0022
1.530000,-4.1119,-0.6031,0.0022
1.531000,-4.1094,-0.6049,0.0023
1.532000,-4.1069,-0.6065,0.0023
1.533000,-4.1043,-0.6087,0.0023
1.534000,-4.1013,-0.6139,0.0023
1.535000,-4.0984,-0.6181,0.0023
1.536000,-4.0955,-0.6220,0.0023
1.537000,-4.0939,-0.6173,0.0023
1.538000,-4.0928,-0.6098,0.0023
1.539000,-4.0912,-0.6048,0.0023
1.539000,-3.6922,0.1049,0.0033
1.540000,-3.6888,0.1076,0.0033
1.541000,-3.6854,0.1101,0.0033
1.542000,-3.6821,0.1111,0.0033
1.543000,-3.6788,0.1108,0.0033
1.544000,-3.6755,0.1079,0.0033
1.545000,-3.6722,0.1077,0.0033
1.546000,-3.6690,0.1048,0.0033
1.547000,-3.6657,0.1024,0.0033
1.548000,-3.6623,0.1031,0.0034
1.549000,-3.6588,0.1079,0.0034
1.550000,-3.6553,0.1121,0.0034
1.551000,-3.6518,0.1183,0.0034
1.552000,-3.6482,0.1226,0.0034
1.553000,-3.6448,0.1249,0.0034
1.554000,-3.6414,0.1229,0.0034
1.555000,-3.6382,0.1194,0.0034
1.556000,-3.6349,0.1156,0.0034
1.557000,-3.6316,0.1126,0.0034
1.558000,-3.6283,0.1073,0.0034
1.559000,-3.6250,0.1025,0.0034
1.560000,-3.6218,0.0962,0.0034
1.561000,-3.6185,0.0904,0.0034
1.562000,-3.6152,0.0845,0.0034
1.563000,-3.6120,0.0735,0.0035
1.564000,-3.6087,0.0660,0.0035
1.565000,-3.6053,0.0607,0.0035
1.566000,-3.6019,0.0575,0.0035
1.567000,-3.5985,0.0565,0.0035
1.568000,-3.5950,0.0572,0.0035
1.569000,-3.5914,0.0595,0.0035
1.570000,-3.5879,0.0631,0.0035
1.570000,-3.9586,-0.0908,0.0026
1.571000,-3.9560,-0.0871,0.0027
1.572000,-3.9534,-0.0825,0.0027
1.573000,-3.9508,-0.0812,0.0027
1.574000,-3.9481,-0.0804,0.0027
1.575000,-3.9455,-0.0793,0.0027
1.576000,-3.9428,-0.0780,0.0027
1.577000,-3.9401,-0.0762,0.0027
1.578000,-3.9374,-0.0758,0.0027
1.578000,-3.8321,-1.0799,0.0027
1.579000,-3.8294,-1.0801,0.0027
1.580000,-3.8249,-1.0864,0.0027
1.581000,-3.8211,-1.0904,0.0027
1.582000,-3.8175,-1.0933,0.0027
1.583000,-3.8145,-1.0943,0.0027
1.584000,-3.8113,-1.0961,0.0027
1.585000,-3.8075,-1.0997,0.0027
1.586000,-3.8037,-1.1034,0.0027
1.587000,-3.7995,-1.1087,0.0027
1.588000,-3.7969,-1.1082,0.0027
1.589000,-3.7934,-1.1107,0.0027
1.590000,-3.7892,-1.1157,0.0027
1.591000,-3.7856,-1.1187,0.0027
1.592000,-3.7817,-1.1225,0.0027
1.593000,-3.7782,-1.1254,0.0027
1.594000,-3.7752,-1.1260,0.0027
1.595000,-3.7724,-1.1265,0.0027
1.596000,-3.7697,-1.1263,0.0027
1.597000,-3.7673,-1.1251,0.0027
1.598000,-3.7651,-1.1233,0.0027
1.599000,-3.7635,-1.1197,0.0027
1.600000,-3.7617,-1.1165,0.0027
1.601000,-3.7605,-1.1113,0.0027
1.602000,-3.7594,-1.1057,0.0027
1.603000,-3.7580,-1.1014,0.0027
1.604000,-3.7569,-1.0958,0.0027
1.605000,-3.7547,-1.0936,0.0028
1.606000,-3.7518,-1.0941,0.0028
1.607000,-3.7498,-1.0915,0.0028
1.608000,-3.7469,-1.0921,0.0028
1.609000,-3.7452,-1.0885,0.0028
1.610000,-3.7430,-1.0864,0.0028
1.611000,-3.7415,-1.0820,0.0028
1.612000,-3.7403,-1.0768,0.0028
1.613000,-3.7383,-1.0741,0.0028
1.614000,-3.7363,-1.0711,0.0028
1.615000,-3.7354,-1.0645,0.0028
1.616000,-3.7341,-1.0592,0.0028
1.617000,-3.7326,-1.0545,0.0028
1.618000,-3.7308,-1.0508,0.0028
1.619000,-3.7289,-1.0476,0.0028
1.620000,-3.7276,-1.0419,0.0029
1.621000,-3.7263,-1.0364,0.0029
1.622000,-3.7247,-1.0320,0.0029
1.623000,-3.7220,-1.0312,0.0029
1.624000,-3.7194,-1.0302,0.0029
1.625000,-3.7173,-1.0275,0.0029
1.626000,-3.7143,-1.0278,0.0029
1.627000,-3.7112,-1.0287,0.0029
1.628000,-3.7080,-1.0297,0.0029
1.629000,-3.7057,-1.0274,0.0029
1.630000,-3.7032,-1.0257,0.0029
1.631000,-3.7005,-1.0252,0.0029
1.631000,-3.9144,-0.7280,0.0026
1.632000,-3.9123,-0.7254,0.0026
1.633000,-3.9103,-0.7222,0.0026
1.634000,-3.9085,-0.7179,0.0026
1.635000,-3.9072,-0.7109,0.0026
1.636000,-3.9060,-0.7034,0.0026
1.637000,-3.9044,-0.6976,0.0026
1.638000,-3.9029,-0.6916,0.0026
1.639000,-3.9010,-0.6876,0.0026
1.640000,-3.8991,-0.6832,0.0026
1.641000,-3.8981,-0.6740,0.0026
1.642000,-3.8962,-0.6698,0.0026
1.643000,-3.8940,-0.6672,0.0026
1.644000,-3.8916,-0.6659,0.0026
1.645000,-3.8897,-0.6613,0.0026
1.646000,-3.8875,-0.6586,0.0026
1.647000,-3.8854,-0.6553,0.0027
1.648000,-3.8838,-0.6495,0.0026
1.649000,-3.8825,-0.6414,0.0027
1.650000,-3.8807,-0.6360,0.0027
1.651000,-3.8785,-0.6330,0.0027
1.652000,-3.8757,-0.6338,0.0027
1.653000,-3.8733,-0.6321,0.0027
1.654000,-3.8700,-0.6361,0.0027
1.655000,-3.8672,-0.6372,0.0027
1.656000,-3.8646,-0.6369,0.0027
1.656000,-3.6261,-2.2464,0.0021
1.657000,-3.6256,-2.2438,0.0021
1.658000,-3.6229,-2.2446,0.0022
1.659000,-3.6246,-2.2383,0.0022
1.660000,-3.6271,-2.2308,0.0022
1.661000,-3.6282,-2.2255,0.0022
1.662000,-3.6289,-2.2207,0.0022
1.663000,-3.6285,-2.2178,0.0022
1.664000,-3.6262,-2.2180,0.0022
1.665000,-3.6245,-2.2172,0.0022
1.666000,-3.6247,-2.2133,0.0022
1.667000,-3.6221,-2.2140,0.0022
1.668000,-3.6185,-2.2163,0.0022
1.669000,-3.6179,-2.2136,0.0022
1.670000,-3.6179,-2.2100,0.0022
1.671000,-3.6200,-2.2030,0.0022
1.672000,-3.6230,-2.1944,0.0022
1.673000,-3.6230,-2.1908,0.0022
1.674000,-3.6228,-2.1875,0.0022
1.675000,-3.6233,-2.1830,0.0022
1.676000,-3.6251,-2.1764,0.0022
1.677000,-3.6262,-2.1708,0.0022
1.678000,-3.6276,-2.1648,0.0022
1.679000,-3.6279,-2.1606,0.0022
1.680000,-3.6302,-2.1530,0.0022
1.681000,-3.6287,-2.1520,0.0022
1.682000,-3.6250,-2.1544,0.0022
1.683000,-3.6213,-2.1570,0.0022
1.684000,-3.6177,-2.1593,0.0022
1.685000,-3.6132,-2.1631,0.0022
1.686000,-3.6106,-2.1638,0.0022
1.687000,-3.6118,-2.1581,0.0022
1.688000,-3.6123,-2.1536,0.0022
1.689000,-3.6128,-2.1489,0.0022
1.690000,-3.6115,-2.1475,0.0022
1.691000,-3.6078,-2.1500,0.0022
1.692000,-3.6026,-2.1549,0.0022
1.693000,-3.5962,-2.1619,0.0022
1.694000,-3.5915,-2.1659,0.0022
1.695000,-3.5874,-2.1691,0.0022
1.696000,-3.5846,-2.1700,0.0022
1.697000,-3.5818,-2.1710,0.0022
1.698000,-3.5818,-2.1672,0.0023
1.699000,-3.5828,-2.1619,0.0023
1.700000,-3.5802,-2.1624,0.0023
1.701000,-3.5836,-2.1530,0.0023
1.702000,-3.5856,-2.1459,0.0023
1.703000,-3.5851,-2.1429,0.0023
1.704000,-3.5839,-2.1410,0.0023
1.705000,-3.5827,-2.1392,0.0023
1.706000,-3.5820,-2.1364,0.0023
1.707000,-3.5810,-2.1342,0.0023
1.707000,-3.5623,-2.3655,0.0021
1.708000,-3.5633,-2.3607,0.0021
1.709000,-3.5652,-2.3546,0.0021
1.710000,-3.5654,-2.3511,0.0021
1.711000,-3.5668,-2.3457,0.0022
1.712000,-3.5676,-2.3412,0.0022
1.713000,-3.5661,-2.3402,0.0022
1.714000,-3.5640,-2.3401,0.0022
1.715000,-3.5602,-2.3426,0.0022
1.716000,-3.5593,-2.3406,0.0022
1.717000,-3.5579,-2.3395,0.0022
1.718000,-3.5573,-2.3370,0.0022
1.719000,-3.5567,-2.3346,0.0022
1.720000,-3.5583,-2.3289,0.0022
1.721000,-3.5586,-2.3251,0.0022
