t,ax,ay,az,gx,gy,gz
3.895000,0.059699,-0.028462,9.809504,0.000131,0.000263,0.005242
3.896000,0.072250,-0.043879,9.821784,0.000383,-0.001040,0.004546
3.897000,0.046688,-0.021187,9.808105,0.000574,0.000447,0.004040
3.898000,0.043244,-0.059388,9.806481,-0.000438,0.000348,0.004493
3.899000,0.050615,-0.018625,9.810087,0.001095,0.000902,0.004428
3.900000,0.059165,-0.028157,9.789242,-0.001489,0.001728,0.005355
3.901000,0.043840,-0.020945,9.812227,-0.000251,-0.001282,0.005348
3.902000,0.056915,-0.041417,9.797688,0.000639,0.001773,0.003901
3.903000,0.054658,-0.043793,9.819504,-0.000766,0.000552,0.005144
3.904000,0.043452,-0.016898,9.801747,0.000622,0.000473,0.004204
3.905000,0.048430,-0.035184,9.800570,0.000375,-0.000341,0.004776
3.906000,0.045354,-0.029856,9.822127,0.002109,0.000320,0.004892
3.907000,0.058463,-0.027308,9.811334,0.000253,-0.000546,0.006664
3.908000,0.055686,-0.013302,9.813399,-0.000102,0.002156,0.004088
3.909000,0.045490,-0.034941,9.801337,-0.001884,-0.000246,0.004877
3.910000,0.048926,-0.032164,9.804974,0.000535,-0.000557,0.006646
3.911000,0.032190,-0.042439,9.813526,0.000305,0.000226,0.005106
3.912000,0.039347,-0.020394,9.802751,-0.000807,0.001173,0.004895
3.913000,0.056163,-0.025257,9.808321,-0.001218,0.000297,0.003232
3.914000,0.051791,-0.030994,9.827996,0.000695,0.000431,0.006099
3.915000,0.046473,-0.020974,9.817291,0.000140,0.000801,0.003767
3.916000,0.063772,-0.008156,9.817928,-0.001824,0.001427,0.002900
3.917000,0.060831,-0.020835,9.799977,0.000484,0.000811,0.003912
3.918000,0.041536,-0.036332,9.813334,-0.000817,0.000656,0.005230
3.919000,0.049383,-0.029390,9.800202,0.001247,0.000157,0.006229
3.920000,0.061501,-0.035755,9.794877,0.000403,-0.000331,0.003448
3.921000,0.043475,-0.019105,9.807021,0.001865,-0.001865,0.006150
3.922000,0.047933,-0.049752,9.786281,0.000600,-0.000509,0.004103
3.923000,0.044206,-0.041386,9.797993,0.000727,0.001180,0.004607
3.924000,0.067417,-0.013513,9.818034,-0.000263,-0.001746,0.005780
3.925000,0.047764,-0.039009,9.810145,-0.000023,-0.001217,0.005356
3.926000,0.032250,-0.027211,9.809697,0.001228,-0.001073,0.005683
3.927000,0.044735,-0.040746,9.816038,0.000053,-0.000077,0.003905
3.928000,0.052841,-0.034171,9.824474,0.000513,-0.001161,0.006117
3.929000,0.047822,-0.018877,9.785813,0.000485,-0.000906,0.005232
3.930000,0.048660,-0.043979,9.812167,0.000842,0.000035,0.004627
3.931000,0.069881,-0.034955,9.802948,-0.001182,-0.000352,0.004504
3.932000,0.059558,-0.030651,9.817524,0.000420,0.000056,0.003935
3.933000,0.047142,-0.018202,9.826776,0.001184,-0.002241,0.004680
3.934000,0.060595,-0.030828,9.807644,-0.000509,0.000125,0.006627
3.935000,0.044171,-0.008594,9.807322,0.001828,-0.000091,0.005170
3.936000,0.056207,-0.043421,9.801311,-0.000251,0.000557,0.003178
3.937000,0.051137,-0.047869,9.815743,-0.001514,0.002721,0.006071
3.938000,0.051721,-0.029670,9.798549,0.001218,-0.000572,0.006069
3.939000,0.044128,-0.039740,9.818770,-0.000572,-0.000005,0.004290
3.940000,0.057637,-0.039188,9.788830,-0.002196,0.001551,0.006926
3.941000,0.064277,-0.039178,9.795840,-0.000669,-0.001275,0.006014
3.942000,0.056204,-0.018220,9.819342,-0.000528,0.001694,0.003872
3.943000,0.032187,-0.023396,9.785610,-0.000431,0.000924,0.003729
3.944000,0.064723,-0.034748,9.810585,-0.001876,-0.001767,0.003386
3.945000,0.043658,-0.011423,9.803709,-0.000896,0.001387,0.005403
3.946000,0.050149,-0.033210,9.803078,-0.000088,0.000876,0.005537
3.947000,0.036022,-0.015366,9.805491,-0.000111,-0.000360,0.005517
3.948000,0.059644,-0.037174,9.819693,-0.001197,0.000081,0.003136
3.949000,0.058931,-0.034126,9.802404,0.000525,-0.001160,0.005861
3.950000,0.054914,-0.030251,9.802416,-0.000824,-0.002358,0.004769
3.951000,0.057189,-0.009865,9.806448,-0.000447,0.000198,0.003777
3.952000,0.060778,-0.036311,9.819656,0.001336,0.001408,0.003078
3.953000,0.054377,-0.036953,9.811856,0.000145,0.001299,0.004747
3.954000,0.037275,-0.031542,9.810194,-0.000109,-0.000381,0.005157
3.955000,0.055681,-0.016842,9.808979,-0.000514,0.000379,0.004982
3.956000,0.045901,-0.034920,9.807055,-0.000865,-0.000209,0.004392
3.957000,0.041679,-0.033963,9.808721,0.001258,-0.002039,0.005688
3.958000,0.062860,-0.017148,9.801271,-0.000783,0.000084,0.005252
3.959000,0.032864,-0.015393,9.797823,-0.001903,-0.000537,0.004193
3.960000,0.062225,-0.023198,9.813021,0.001941,0.001775,0.005494
3.961000,0.039948,-0.035843,9.805641,0.000589,0.000396,0.004338
3.962000,0.061359,-0.032494,9.826388,0.000341,0.001285,0.006087
3.963000,0.060328,-0.016762,9.793541,0.001704,0.000724,0.005859
3.964000,0.062669,-0.038731,9.807351,-0.000066,-0.000438,0.006764
3.965000,0.047609,-0.033960,9.821850,-0.000541,-0.000805,0.003013
3.966000,0.056841,-0.030789,9.800125,-0.000728,-0.000308,0.005980
3.967000,0.068825,-0.028991,9.804571,-0.002045,0.000214,0.002929
3.968000,0.038428,-0.002183,9.802067,-0.000736,0.000265,0.006290
3.969000,0.053267,-0.033657,9.816979,-0.001889,-0.001244,0.003064
3.970000,0.065612,-0.014456,9.790512,-0.001302,-0.001778,0.005959
3.971000,0.059501,-0.023561,9.812764,0.000563,0.001188,0.005195
3.972000,0.039790,-0.026103,9.815236,-0.000766,-0.000875,0.004050
3.973000,0.054724,-0.034938,9.809508,0.000705,-0.001131,0.003646
3.974000,0.050409,-0.036712,9.806233,0.000318,-0.001713,0.004955
3.975000,0.057042,-0.032145,9.809854,-0.000450,-0.000488,0.004434
3.976000,0.047935,-0.020429,9.795246,0.001336,-0.001542,0.004957
3.977000,0.044271,-0.025142,9.819489,-0.000803,-0.000043,0.005273
3.978000,0.058764,-0.040298,9.785669,-0.000424,-0.001631,0.005802
3.979000,0.038442,-0.034495,9.805029,-0.002912,-0.000665,0.006778
3.980000,0.045035,-0.025673,9.810072,0.000723,0.000200,0.007070
3.981000,0.056345,-0.032236,9.794192,0.001197,-0.000060,0.005472
3.982000,0.051430,-0.041524,9.806146,0.001334,-0.000731,0.005956
3.983000,0.039736,-0.027014,9.807245,-0.001623,0.000543,0.004629
3.984000,0.057241,-0.054390,9.803888,0.000334,-0.000609,0.004614
3.985000,0.055291,-0.013486,9.793025,0.001228,0.000378,0.005609
3.986000,0.066203,-0.037654,9.809633,0.000736,0.000533,0.004007
3.987000,0.054192,-0.034952,9.809563,0.000794,-0.000752,0.003956
3.988000,0.044262,-0.022634,9.796274,0.000923,-0.000883,0.005136
3.989000,0.039379,-0.037026,9.813865,0.000241,-0.000299,0.006473
3.990000,0.047247,-0.034897,9.806234,0.001852,-0.000049,0.007184
3.991000,0.056426,-0.022969,9.809335,-0.000604,-0.000383,0.004804
3.992000,0.056127,-0.019930,9.803153,-0.000567,-0.000197,0.007270
3.993000,0.039929,-0.035969,9.793660,-0.001029,-0.000470,0.005305
3.994000,0.042274,-0.021581,9.807659,0.002802,0.001407,0.005168
3.995000,0.061605,-0.008545,9.819813,0.002133,-0.000599,0.004987
3.996000,0.037847,-0.028080,9.815345,-0.000798,-0.000902,0.006514
3.997000,0.039060,-0.031334,9.804155,-0.000634,-0.002087,0.004123
3.998000,0.040300,-0.018133,9.807660,-0.000389,-0.000698,0.007363
3.999000,0.038700,-0.042664,9.799960,0.000428,0.000816,0.003524
4.000000,0.050184,-0.026519,9.804291,0.000684,0.001417,0.004414
4.001000,0.056537,-0.016279,9.793497,-0.000475,0.000756,0.005076
4.002000,0.031808,-0.018852,9.807129,0.000041,0.000045,0.005604
4.003000,0.058442,-0.043560,9.799763,0.001529,0.000527,0.006113
4.004000,0.046616,-0.019681,9.819193,-0.000340,0.001699,0.003949
4.005000,0.047159,-0.026447,9.803983,-0.000492,-0.001647,0.005864
4.006000,0.042267,-0.036139,9.803640,0.001314,-0.001617,0.004290
4.007000,0.033293,-0.018351,9.805475,0.000641,-0.001265,0.005533
4.008000,0.049710,-0.037027,9.808576,0.001384,0.000966,0.004151
4.009000,0.036166,-0.032363,9.817225,0.000750,-0.000637,0.003345
4.010000,0.049920,-0.040214,9.797975,0.001111,-0.001227,0.007096
4.011000,0.050738,-0.029123,9.818431,0.001400,0.001016,0.002183
4.012000,0.042787,-0.036101,9.803134,-0.000333,-0.000746,0.005343
4.013000,0.057529,-0.042006,9.792820,0.000007,0.000582,0.004377
4.014000,0.055917,-0.014023,9.791338,0.000868,-0.000143,0.005113
4.015000,0.050354,-0.024708,9.807124,-0.000453,0.001434,0.007161
4.016000,0.032927,-0.026506,9.800529,-0.000124,0.000850,0.004471
4.017000,0.043426,-0.015038,9.793126,-0.000583,-0.000451,0.005732
4.018000,0.046738,-0.028867,9.805000,0.000571,0.001764,0.003748
4.019000,0.062994,-0.031104,9.809492,0.001122,-0.000507,0.002463
4.020000,0.021394,-0.021137,9.804878,0.000169,0.001041,0.004235
4.021000,0.035947,-0.015804,9.813289,0.000744,-0.000016,0.003692
4.022000,0.041570,-0.027031,9.801770,-0.000308,0.001898,0.004792
4.023000,0.055144,-0.029599,9.794312,-0.000410,-0.000781,0.004707
4.024000,0.062187,-0.034923,9.788582,-0.000529,-0.001924,0.005987
4.025000,0.044755,-0.026688,9.812200,0.000632,-0.001215,0.004151
4.026000,0.064714,-0.030439,9.806593,0.001208,-0.001181,0.005053
4.027000,0.037506,-0.030363,9.786073,-0.000336,0.000233,0.005880
4.028000,0.046662,-0.022717,9.807883,-0.000593,-0.000004,0.003362
4.029000,0.060135,-0.033250,9.795642,-0.001485,-0.000637,0.004302
4.030000,0.046820,-0.033190,9.797168,-0.001190,0.000729,0.005971
4.031000,0.053258,-0.029089,9.813799,0.000338,-0.000335,0.006523
4.032000,0.061671,-0.032015,9.814362,0.000326,-0.001023,0.005279
4.033000,0.046854,-0.027978,9.806765,-0.000767,-0.000271,0.005124
4.034000,0.040356,-0.033387,9.795071,-0.000552,0.000016,0.004249
4.035000,0.043593,-0.044120,9.805416,0.000160,0.000657,0.005446
4.036000,0.051266,-0.020600,9.807799,0.000587,-0.000586,0.006172
4.037000,0.058275,-0.016726,9.811181,0.000091,-0.000730,0.003332
4.038000,0.047611,-0.026452,9.797722,-0.001231,0.001939,0.003606
4.039000,0.049212,-0.024253,9.811122,-0.000529,0.000503,0.003900
4.040000,0.044095,-0.041709,9.797208,0.001641,0.000428,0.005141
4.041000,0.045016,-0.066921,9.803765,0.000684,-0.000391,0.004351
4.042000,0.031625,-0.026445,9.788162,0.000146,0.001168,0.005877
4.043000,0.048003,-0.024288,9.807238,-0.001245,-0.000033,0.004059
4.044000,0.060878,-0.041486,9.797672,0.000179,0.000878,0.005762
4.045000,0.060730,-0.033135,9.795565,0.000561,-0.000539,0.005408
4.046000,0.044440,-0.022581,9.820332,-0.000614,0.000273,0.004458
4.047000,0.057587,-0.021181,9.786602,0.000376,-0.002083,0.004865
4.048000,0.026205,-0.026034,9.813865,-0.000893,0.000129,0.004116
4.049000,0.035037,-0.035169,9.815681,-0.000458,-0.000241,0.004652
4.050000,0.052268,-0.035362,9.795054,-0.001251,-0.000509,0.004490
4.051000,0.050444,-0.030406,9.809647,0.001231,-0.000995,0.006100
4.052000,0.038806,-0.031610,9.812408,-0.000052,-0.001186,0.005867
4.053000,0.056467,-0.041158,9.811596,0.000453,0.000300,0.004134
4.054000,0.060238,-0.019768,9.823057,0.000124,-0.000337,0.004725
4.055000,0.062067,-0.024048,9.810824,-0.001593,0.001942,0.004083
4.056000,0.048103,-0.038482,9.811356,0.001419,-0.000485,0.004502
4.057000,0.032028,-0.031371,9.806835,0.000081,-0.000783,0.004532
4.058000,0.061719,-0.029571,9.808290,0.000638,-0.000351,0.003681
4.059000,0.034058,-0.025315,9.818382,0.000336,-0.000579,0.005013
4.060000,0.042660,-0.027222,9.818160,-0.000514,-0.001118,0.004268
4.061000,0.040225,-0.018959,9.831858,0.000033,0.001134,0.003238
4.062000,0.058978,-0.035558,9.812354,-0.000581,-0.001316,0.005424
4.063000,0.026985,-0.027857,9.807279,-0.000056,0.002082,0.006558
4.064000,0.059612,-0.033182,9.801316,0.000726,-0.000414,0.004557
4.065000,0.036582,-0.015812,9.798802,-0.002069,-0.001716,0.004674
4.066000,0.046481,-0.030396,9.791314,-0.000728,-0.000734,0.004077
4.067000,0.040375,-0.040820,9.822118,0.001245,-0.000968,0.004512
4.068000,0.052321,-0.021881,9.816601,0.000274,-0.000280,0.006211
4.069000,0.039775,-0.017419,9.808341,-0.001302,-0.001436,0.004183
4.070000,0.051154,-0.029556,9.785839,0.000100,0.000214,0.004884
4.071000,0.040419,-0.020025,9.816745,0.000357,0.001457,0.004615
4.072000,0.059472,-0.014625,9.801091,0.001019,-0.001691,0.004983
4.073000,0.059590,-0.022332,9.806592,-0.000107,-0.001223,0.003854
4.074000,0.031178,-0.027552,9.794253,-0.000376,0.000642,0.005398
4.075000,0.041814,-0.020963,9.800350,0.000565,-0.000762,0.005647
4.076000,0.035962,-0.036473,9.818097,0.001092,-0.000297,0.003975
4.077000,0.039312,-0.029569,9.803038,-0.001790,-0.000902,0.005511
4.078000,0.047685,-0.008104,9.809692,0.000729,0.001918,0.004111
4.079000,0.043419,-0.032997,9.794858,-0.000658,-0.000698,0.002610
4.080000,0.034883,-0.026515,9.807743,0.000375,0.000669,0.004023
4.081000,0.042256,-0.050094,9.791697,-0.001152,-0.000171,0.006316
4.082000,0.057636,-0.019558,9.829720,0.000265,0.000700,0.004291
4.083000,0.050278,-0.031958,9.793875,-0.000185,-0.000142,0.004155
4.084000,0.054016,-0.019479,9.796655,-0.000806,-0.000587,0.005541
4.085000,0.042072,-0.020578,9.803246,0.000407,0.000595,0.005434
4.086000,0.060692,-0.034740,9.816318,-0.000539,0.000481,0.004909
4.087000,0.059240,-0.023939,9.805707,-0.000820,-0.000362,0.003875
4.088000,0.060189,-0.032928,9.788543,0.000686,-0.001218,0.005355
4.089000,0.058953,-0.025383,9.828956,0.001383,-0.000286,0.004424
4.090000,0.038177,-0.034973,9.813489,0.000243,0.001293,0.004328
4.091000,0.046335,-0.027271,9.818980,0.000914,-0.000460,0.005940
4.092000,0.054335,-0.021625,9.810008,-0.000165,-0.000871,0.003669
4.093000,0.049481,-0.026174,9.801599,-0.000106,-0.000906,0.005291
4.094000,0.038171,-0.024409,9.816484,-0.000022,0.000190,0.003978
4.095000,0.038002,-0.037074,9.800888,0.000647,-0.000918,0.005460
4.096000,0.062385,-0.025443,9.790732,0.000156,0.000646,0.005190
4.097000,0.059309,-0.008655,9.817825,-0.000665,-0.001223,0.005633
4.098000,0.031071,-0.017286,9.801540,-0.000004,-0.000204,0.004995
4.099000,0.051617,-0.020265,9.817793,-0.000132,-0.000529,0.004173
4.100000,0.045640,-0.037201,9.807073,0.000516,0.000110,0.006029
4.101000,0.054704,-0.045111,9.811955,0.000030,0.001203,0.005279
4.102000,0.073681,-0.035215,9.806578,0.000485,0.000745,0.003837
4.103000,0.063078,-0.039393,9.783971,-0.000052,-0.001718,0.004747
4.104000,0.037465,-0.027038,9.792353,0.000805,-0.000087,0.004075
4.105000,0.041632,-0.031480,9.815725,-0.002374,-0.000608,0.006227
4.106000,0.046091,-0.026678,9.813681,0.000268,0.001079,0.005214
4.107000,0.060987,-0.029077,9.804391,-0.000093,0.000959,0.005853
4.108000,0.037195,-0.025733,9.803694,0.000158,-0.000295,0.006313
4.109000,0.052598,-0.024083,9.796571,-0.001227,0.000556,0.004823
4.110000,0.032066,-0.056759,9.802601,0.000610,-0.000024,0.005914
4.111000,0.057078,-0.035964,9.794133,-0.000078,0.001121,0.004478
4.112000,0.041813,-0.030908,9.795049,0.000091,-0.002079,0.003949
4.113000,0.046917,-0.047946,9.811111,-0.000552,-0.000420,0.004179
4.114000,0.038002,-0.027243,9.805611,0.000068,0.001315,0.005184
4.115000,0.054705,-0.024005,9.805061,0.000122,-0.002246,0.005863
4.116000,0.052057,-0.039290,9.788685,-0.001844,-0.000603,0.004345
4.117000,0.052291,-0.039704,9.808356,0.000900,0.000609,0.003829
4.118000,0.063995,-0.050960,9.801752,0.000155,0.000210,0.006265
4.119000,0.060229,-0.034548,9.808718,0.000297,-0.001850,0.003811
4.120000,0.037244,-0.022316,9.813483,0.000580,0.000547,0.004319
4.121000,0.057876,-0.018279,9.803655,0.000345,0.001163,0.004531
4.122000,0.049109,-0.027511,9.811207,0.000132,-0.000937,0.004351
4.123000,0.045265,-0.036386,9.794439,-0.000246,0.001293,0.004809
4.124000,0.042198,-0.028455,9.821606,0.001824,0.000448,0.006495
4.125000,0.047125,-0.014713,9.800394,-0.000562,0.000798,0.004758
4.126000,0.048818,-0.038337,9.797800,0.000593,-0.000988,0.004461
4.127000,0.027151,-0.023671,9.811959,-0.000007,-0.000074,0.005540
4.128000,0.039344,-0.037270,9.825819,-0.000709,0.001899,0.004470
4.129000,0.044235,-0.029085,9.816257,-0.000286,0.000886,0.005532
4.130000,0.040427,-0.024879,9.822141,-0.000685,-0.000447,0.003596
4.131000,0.051598,-0.021108,9.792232,0.000570,0.000091,0.006204
4.132000,0.056945,-0.013592,9.802973,0.000627,0.001396,0.005820
4.133000,0.039527,-0.021082,9.791973,-0.002110,-0.000542,0.004098
4.134000,0.043017,-0.036590,9.792666,-0.001403,0.000681,0.004865
4.135000,0.058294,-0.038498,9.813877,0.000094,-0.000945,0.003450
4.136000,0.058974,-0.015212,9.814848,0.000781,-0.000186,0.004126
4.137000,0.051349,-0.031318,9.825096,-0.001501,0.001240,0.003025
4.138000,0.039791,-0.044092,9.806265,0.002601,-0.001186,0.005498
4.139000,0.055961,-0.026915,9.810267,-0.000456,-0.000296,0.004626
4.140000,0.044023,-0.027889,9.812843,0.000063,0.000193,0.003271
4.141000,0.084108,-0.022680,9.804073,-0.000636,0.001359,0.004074
4.142000,0.041389,-0.035779,9.812200,-0.000498,-0.001617,0.004878
4.143000,0.032747,-0.036588,9.809269,-0.002736,-0.001051,0.003039
4.144000,0.045402,-0.019508,9.815547,-0.001203,0.000576,0.006309
4.145000,0.031932,-0.015528,9.815180,-0.000192,0.000657,0.004908
4.146000,0.047828,-0.035967,9.816856,0.000424,-0.001754,0.005803
4.147000,0.048954,-0.038809,9.815755,0.000580,0.000092,0.006273
4.148000,0.046209,-0.030295,9.813145,0.000359,-0.000812,0.004825
4.149000,0.051854,-0.023292,9.790274,-0.001912,0.000591,0.004097
4.150000,0.045990,-0.020162,9.805848,-0.000120,0.000601,0.006625
4.151000,0.059458,-0.041262,9.805378,0.000054,-0.001743,0.003330
4.152000,0.049979,-0.037998,9.812927,-0.002517,0.000505,0.003018
4.153000,0.044495,-0.027641,9.821889,-0.000089,0.001686,0.005446
4.154000,0.061523,-0.033977,9.814963,0.000529,0.000596,0.004030
4.155000,0.033007,-0.020580,9.810613,0.002314,-0.000678,0.004604
4.156000,0.043582,-0.017868,9.814048,0.001660,-0.000263,0.005126
4.157000,0.046405,-0.037479,9.790407,-0.001707,-0.001623,0.006099
4.158000,0.035548,-0.008096,9.806623,-0.000307,-0.001469,0.005542
4.159000,0.060671,-0.041172,9.813628,-0.000372,0.000141,0.004229
4.160000,0.057181,-0.029583,9.809184,-0.001328,-0.000281,0.004887
4.161000,0.042187,-0.022111,9.799231,-0.001282,0.000186,0.005563
4.162000,0.060660,-0.034462,9.799221,-0.002350,-0.000688,0.004102
4.163000,0.040097,-0.033471,9.800515,-0.001758,0.000607,0.004811
4.164000,0.040883,-0.028785,9.783983,0.000353,-0.000441,0.005974
4.165000,0.069467,-0.038792,9.796881,0.001178,0.000848,0.005355
4.166000,0.071366,-0.038446,9.813908,0.000167,0.001137,0.003574
4.167000,0.039941,-0.049111,9.813766,-0.000163,-0.000080,0.006366
4.168000,0.041725,-0.009772,9.802906,-0.001981,0.000885,0.003615
4.169000,0.041098,-0.044765,9.817021,0.001648,-0.001059,0.002384
4.170000,0.046052,-0.027411,9.807391,0.000612,-0.000863,0.004955
4.171000,0.052714,-0.011144,9.806333,-0.000503,0.000312,0.004221
4.172000,0.058698,-0.015247,9.800265,-0.001114,0.000020,0.006760
4.173000,0.053210,-0.025940,9.807015,0.000237,0.002297,0.005489
4.174000,0.054254,-0.036647,9.795749,0.000433,-0.001200,0.005421
4.175000,0.046543,-0.034823,9.818798,-0.000865,-0.000089,0.005170
4.176000,0.042692,-0.014411,9.808781,0.000018,0.000410,0.005697
4.177000,0.036661,-0.033382,9.817072,-0.000417,0.001320,0.004703
4.178000,0.035707,-0.015407,9.806213,-0.001198,-0.000680,0.004569
4.179000,0.044179,-0.011931,9.804324,-0.000548,0.000134,0.005264
4.180000,0.027378,-0.031080,9.804343,-0.000728,-0.000580,0.004441
4.181000,0.044749,-0.019213,9.825599,-0.001018,-0.001049,0.004422
4.182000,0.044578,-0.037156,9.799079,0.000292,-0.001107,0.003860
4.183000,0.058605,-0.014167,9.803109,0.001145,-0.000007,0.005479
4.184000,0.056996,-0.021979,9.822658,-0.000380,0.000381,0.005280
4.185000,0.054390,-0.049073,9.806813,0.000558,0.000942,0.003547
4.186000,0.061073,-0.033579,9.808918,-0.000107,-0.000507,0.004427
4.187000,0.051774,-0.013779,9.807329,0.001337,-0.000098,0.003315
4.188000,0.046432,-0.036409,9.804256,0.000445,0.000761,0.005707
4.189000,0.040995,-0.035031,9.808014,0.000788,0.001285,0.005148
4.190000,0.075069,-0.026425,9.820573,-0.000988,-0.001432,0.003588
4.191000,0.060556,-0.044042,9.789728,0.000294,-0.000445,0.004749
4.192000,0.039737,-0.013889,9.802651,-0.000090,0.000689,0.005403
4.193000,0.040109,-0.030207,9.806986,-0.000123,-0.000387,0.005473
4.194000,0.039770,-0.010581,9.799274,0.000699,-0.001122,0.004331
4.195000,0.046460,-0.019695,9.804324,-0.000164,0.001768,0.006111
4.196000,0.048159,-0.033860,9.815183,-0.000587,-0.001071,0.005133
4.197000,0.048768,-0.039076,9.798200,-0.000634,-0.001109,0.004094
4.198000,0.054402,-0.038819,9.790293,0.000980,-0.000452,0.003263
4.199000,0.026752,-0.045654,9.823019,-0.000856,-0.000066,0.006163
4.200000,0.040465,-0.025370,9.805220,0.000702,0.001400,0.005705
4.201000,0.060315,-0.030797,9.807714,-0.001086,-0.000277,0.004740
4.202000,0.046693,-0.031312,9.808394,0.000846,-0.000794,0.003324
4.203000,0.048964,-0.037391,9.813727,-0.000752,-0.001093,0.005522
4.204000,0.042485,-0.040413,9.822419,-0.000312,0.000700,0.004546
4.205000,0.048132,-0.033257,9.786819,0.001107,-0.000553,0.003941
4.206000,0.035984,-0.054296,9.809005,0.001207,0.000551,0.005144
4.207000,0.047334,-0.019277,9.825946,-0.000994,-0.000215,0.005206
4.208000,0.042175,-0.025844,9.815241,0.000284,-0.001727,0.005328
4.209000,0.043468,-0.016727,9.807216,-0.000944,-0.001363,0.005327
4.210000,0.029404,-0.040949,9.824349,0.000376,0.000848,0.004696
